model,seed,plant,scan,n_points,mIoU_global,IoU_c1_global,IoU_c2_global,J_IoU_c1_r1,J_IoU_c1_r10,J_IoU_c1_r2,J_IoU_c1_r5,J_IoU_c2_r1,J_IoU_c2_r10,J_IoU_c2_r2,J_IoU_c2_r5,J_band_share_r1,J_band_share_r10,J_band_share_r2,J_band_share_r5,J_hidden_gap_r1,J_hidden_gap_r10,J_hidden_gap_r2,J_hidden_gap_r5,J_mIoU_r1,J_mIoU_r10,J_mIoU_r2,J_mIoU_r5,O_IoU_c1_r1,O_IoU_c1_r10,O_IoU_c1_r2,O_IoU_c1_r5,O_IoU_c2_r1,O_IoU_c2_r10,O_IoU_c2_r2,O_IoU_c2_r5,O_band_share_r1,O_band_share_r10,O_band_share_r2,O_band_share_r5,O_hidden_gap_r1,O_hidden_gap_r10,O_hidden_gap_r2,O_hidden_gap_r5,O_mIoU_r1,O_mIoU_r10,O_mIoU_r2,O_mIoU_r5
semseg-ptv3-pheno4d-maize,4,Maize02,M02_0319_a,1133991,0.1938893250716066,2.745751635781537e-06,0.38777590439157744,0.000881057268722467,2.8058361391694725e-05,0.0002204585537918871,5.794749956539375e-05,0.10970744680851063,0.014076796746695862,0.07388049159485803,0.027029732705976573,0.005290165442230141,0.09175469646584497,0.012909273530389571,0.04054705901545956,0.13859507303299007,0.18683689751756283,0.15683884999728165,0.18034548496883562,0.05529425203861655,0.007052427554043779,0.03705047507432496,0.013543840102770984,0.0013404825737265416,4.307188697936857e-05,0.00043535045711797995,9.678668215253581e-05,0.30697674418604654,0.022731099511702307,0.18552678254700247,0.04967344310551007,0.0009488611461642994,0.02094990171879671,0.002486792223218703,0.009587377677600616,0.03973071169172007,0.18250223937226578,0.10090825856954638,0.1690042101777753,0.15415861337988654,0.011387085699340837,0.09298106650206023,0.024885114893831304
semseg-ptv3-pheno4d-maize,4,Maize02,M02_0321_a,1444663,0.20379279595903702,0.0,0.40758559191807403,0.0,0.0,0.0,0.0,0.215960798039902,0.6178373587414137,0.36363636363636365,0.5293297387747513,0.0029557066250052782,0.05950938038836739,0.006700524620620865,0.025219722523522788,0.09581239693908601,-0.10512588341166981,0.021974614140855192,-0.06087207342833864,0.107980399019951,0.30891867937070683,0.18181818181818182,0.26466486938737566,0.0,0.0,0.0,0.0,0.5937803692905733,0.676083716710944,0.7226027397260274,0.7263991784640211,0.0007122768424193047,0.021365536460752437,0.002223355896842378,0.009436802908359942,-0.09309738868624964,-0.134249062396435,-0.15750857390397668,-0.15940679327297355,0.29689018464528666,0.338041858355472,0.3613013698630137,0.36319958923201057
semseg-ptv3-pheno4d-maize,4,Maize02,M02_0324_a,1311008,0.4045927606727989,0.0,0.8091855213455978,0.0,0.0,0.0,0.0,0.5510204081632653,0.8647693975033115,0.657703081232493,0.7885515290020677,0.0006720020015133394,0.02525003661304889,0.001778021186750958,0.008639916766335522,0.1290825565911663,-0.027791938078856826,0.07574122005655243,0.01031699617176507,0.2755102040816326,0.43238469875165575,0.3288515406162465,0.39427576450103385,0.0,0.0,0.0,0.0,0.6635160680529301,0.8772660684856254,0.7477707006369426,0.8457472959685349,0.0004035063096487588,0.016661988332641754,0.0011975518074641802,0.006205911786960873,0.07283472664633389,-0.03404027357001377,0.030707410354327613,-0.01828088731146854,0.33175803402646503,0.4386330342428127,0.3738853503184713,0.42287364798426746
semseg-ptv3-pheno4d-maize,4,Maize02,M02_0325_a,1671990,0.2933151061999941,0.0,0.5866302123999882,0.0,0.0,0.0,0.0,0.2641176470588235,0.5621553489837718,0.248046875,0.3918688076528869,0.0017673550679130855,0.029864413064671438,0.0038199989234385372,0.010867887965837117,0.16125628267058237,0.012237431708108204,0.16929166869999412,0.09738070237355068,0.13205882352941176,0.2810776744918859,0.1240234375,0.19593440382644345,0.0,0.0,0.0,0.0,0.5137299771167048,0.6072649396647585,0.474077533862681,0.553339579708205,0.0005227303991052579,0.014522216041961973,0.0012805100508974335,0.004468328159857415,0.036450117641641744,-0.010317363632385113,0.056276339268653636,0.016645316345891614,0.2568649885583524,0.30363246983237924,0.2370387669313405,0.2766697898541025
semseg-spunet-pheno4d-maize,0,Maize01,M01_0313_a,1554168,0.9774198519357601,0.9647168772644058,0.9901228266071144,0.6659859604339502,0.9311946074148046,0.7928442573662057,0.8952648780117048,0.608942879296976,0.9490078372519594,0.7806627456605939,0.8974376173866381,0.008270019714728395,0.08313258283531767,0.017249743914428812,0.04058891960199927,0.339955432070297,0.037318629602378084,0.19066635042236035,0.08106860423658857,0.6374644198654631,0.940101222333382,0.7867535015133997,0.8963512476991715,0.7204877147607611,0.944276394912351,0.8236854243542435,0.8894192521877486,0.608942879296976,0.9490078372519594,0.7806627456605939,0.8974376173866381,0.004998816086806575,0.0359645804057219,0.009081386310875015,0.017505186054532072,0.31270455490689153,0.03077773585360488,0.17524576692834137,0.08399141714856673,0.6647152970288686,0.9466421160821552,0.8021740850074187,0.8934284347871934
semseg-spunet-pheno4d-maize,0,Maize01,M01_0315_a,1301557,0.9961771518300235,0.9952103162419405,0.9971439874181067,0.604459691252144,0.9640418359408764,0.7612397168547924,0.9128552475385797,0.7302943969610636,0.9817722766180184,0.8338012352610893,0.9487357118115691,0.004201890504987488,0.06953517978851484,0.008962342794053583,0.0266388640681891,0.3288001077234197,0.02327009555057613,0.19865667577208268,0.06538167215494917,0.6673770441066038,0.9729070562794474,0.7975204760579409,0.9307954796750744,0.47113594040968343,0.9811104020421187,0.8175092478421702,0.9449199851135095,0.7302943969610636,0.9817722766180184,0.8338012352610893,0.9487357118115691,0.001003413603860607,0.02428860203586935,0.0023871409396591927,0.008337706300991812,0.39546198314465,0.014735812499955037,0.1705219102783938,0.04934930336748422,0.6007151686853736,0.9814413393300685,0.8256552415516297,0.9468278484625393
semseg-spunet-pheno4d-maize,0,Maize01,M01_0317_a,803846,0.9869344426964018,0.9822078049739507,0.991661080418853,0.5826696400127429,0.9245833333333333,0.7373247966776258,0.8916387024608501,0.6727084412221647,0.9206145966709347,0.7846846846846847,0.9017088356073653,0.006264881581795518,0.08452862861791935,0.013090815902548498,0.03494450429559891,0.35924540207894806,0.06433547769426784,0.22592970201524654,0.09026067366229418,0.6276890406174538,0.922598965002134,0.7610047406811553,0.8966737690341077,0.5946119307248237,0.9275739393617586,0.7847493245271691,0.9145653425446172,0.6727084412221647,0.9206145966709347,0.7846846846846847,0.9017088356073653,0.003555407379025336,0.04310651542708429,0.007394451175971517,0.019272348186095346,0.3532742567229077,0.0628401746800552,0.202217438090475,0.07879735362041063,0.6336601859734942,0.9240942680163466,0.7847170046059269,0.9081370890759912
semseg-spunet-pheno4d-maize,0,Maize01,M01_0319_a,860826,0.9966075432071111,0.9960020941411641,0.9972129922730579,0.7160625444207533,0.9715952320568095,0.8592069353026168,0.9449631449631449,0.7451476793248946,0.9737723612001996,0.8456435205661211,0.9357205240174673,0.005468003986868426,0.07852225653035573,0.013205920824882148,0.03570756459493556,0.26600243133428714,0.02392374657860652,0.14418231527274217,0.05626570871680503,0.730605111872824,0.9726837966285046,0.8524252279343689,0.9403418344903061,0.8264367816091954,0.98378283095364,0.9161259312665224,0.9677475898334794,0.7451476793248946,0.9737723612001996,0.8456435205661211,0.9357205240174673,0.0030470733922999538,0.04223269278576623,0.007054851967761197,0.01947780387674164,0.21081531274006604,0.01782994713019126,0.11572281729078937,0.04487348628163779,0.785792230467045,0.9787775960769198,0.8808847259163217,0.9517340569254733
semseg-spunet-pheno4d-maize,0,Maize01,M01_0321_a,1114990,0.3418431232127666,0.36186447972944386,0.32182176669608936,0.6006299212598425,0.7051534409388298,0.625963830085518,0.7082741922017199,0.31685100845803515,0.5304861426624262,0.3588529334385688,0.4422077386354261,0.0047874868832904335,0.0907174055372694,0.011964232863075006,0.03901380281437502,-0.11689734164617221,-0.27597666858786146,-0.15056525854927677,-0.23339784220580645,0.4587404648589388,0.6178197918006281,0.4924083817620434,0.5752409654185731,0.5886255924170616,0.9112252384446075,0.6654895666131622,0.8493745401030169,0.5270562770562771,0.8678889990089197,0.5669160432252701,0.7232492241262988,0.0013856626516829747,0.04260845388747881,0.00401976699342595,0.017002843074825785,-0.21599781152390268,-0.5477139955139969,-0.2743596817064495,-0.44446875890189125,0.5578409347366693,0.8895571187267636,0.6162028049192161,0.7863118821146579
semseg-spunet-pheno4d-maize,0,Maize01,M01_0324_a,1214597,0.9779195304991073,0.9802880522183332,0.9755510087798814,0.5100565681961031,0.9550748752079867,0.7371451000915871,0.9193504736129905,0.5001980198019802,0.8933268602701033,0.6274380889765505,0.8153696153164333,0.004475558559752741,0.0793275465030788,0.010634803148698704,0.0372172827695112,0.47279223650006563,0.05371866276006232,0.29562793596503845,0.11055948603439547,0.5051272939990417,0.924200867739045,0.6822915945340688,0.8673600444647118,0.4752688172043011,0.961199471175033,0.7321164282190429,0.9190146857923497,0.5086588803866291,0.9018847747627322,0.636788256227758,0.8281418797263234,0.0029540662458412133,0.05798466487238154,0.007367052610865991,0.02686899440719844,0.48595568170364223,0.04637740753022468,0.29346718827570684,0.10434124773977071,0.49196384879546506,0.9315421229688826,0.6844523422234005,0.8735782827593366
semseg-spunet-pheno4d-maize,0,Maize01,M01_0325_a,1407956,0.8960011673668221,0.9144366239117748,0.8775657108218694,0.38028649386084584,0.5953330868185976,0.40030511060259344,0.44505977496483823,0.44014084507042256,0.5519883877302709,0.47281525761457444,0.488792004277547,0.003832506129452909,0.07616644270133442,0.0091679001332428,0.03174673072169869,0.4857874979011879,0.3223404300923879,0.4594409832582382,0.4290752777456295,0.4102136694656342,0.5736607372744342,0.43656018410858394,0.46692588962119264,0.2477326968973747,0.52687676972306,0.2664015904572565,0.33234501347708895,0.44014084507042256,0.5519883877302709,0.47281525761457444,0.488792004277547,0.0023857279630897558,0.049529246652594255,0.00594194704948166,0.021647693535877543,0.5520643963829235,0.3565685886401567,0.5263927433309067,0.4854326584895041,0.34393677098389863,0.5394325787266654,0.36960842403591543,0.410568508877318
semseg-spunet-pheno4d-maize,0,Maize02,M02_0313_a,1729943,0.000763312269713471,0.001442461181250907,8.416335817603492e-05,0.18740399385560677,0.010392923610965894,0.08992220010855799,0.022923296895899635,0.01422963689892051,0.0006062126343074543,0.0052318239220638645,0.0013365287123237165,0.0018873454212075195,0.0731989435490071,0.005434283094876536,0.026666774570029184,-0.10005350310755017,-0.004736255852923203,-0.04681369974559746,-0.011366600534398206,0.10081681537726364,0.005499568122636674,0.04757701201531093,0.012129912804111676,0.23135271807838179,0.016236524011760862,0.1431864016133679,0.04304893893460372,0.02314445331205108,0.0009618254784252595,0.009631351710395218,0.0026159119610319323,0.0009358689852787057,0.017716190649056066,0.0020278124770584925,0.006695596328896386,-0.12648527342550298,-0.00783586247537959,-0.07564556439216809,-0.022069113178104355,0.12724858569521644,0.008599174745093061,0.07640887666188156,0.022832425447817828
semseg-spunet-pheno4d-maize,0,Maize02,M02_0315_a,1441265,0.19815680748852824,0.0020212070297955954,0.3942924079472609,0.14194798007747647,0.011102708648425684,0.07656750029631386,0.024614212230901125,0.0712041884816754,0.004657773515762796,0.03144508670520231,0.010280444478040668,0.003917392013266124,0.08916750215956122,0.00971507668610561,0.03474309027139353,0.0915807232089523,0.190276566406434,0.14415051398777015,0.18070947913405733,0.10657608427957593,0.00788024108209424,0.054006293500758085,0.017447328354470895,0.17191689008042896,0.015580531571077132,0.10245836637589215,0.035273561210003274,0.0991615020051039,0.00661993769470405,0.045860731748440395,0.01516164994425864,0.0022591265312069606,0.028956506957429757,0.004563352332846492,0.01289561600399649,0.0626176114457618,0.18705657285563765,0.12399725842636197,0.17293920191139728,0.13553919604276643,0.011100234632890591,0.07415954906216626,0.025217605577130958
semseg-spunet-pheno4d-maize,0,Maize02,M02_0317_a,861631,0.12993851866825362,0.00017129260514251544,0.2597057447313647,0.03897944720056697,0.0019372336303758234,0.016954377311960544,0.00438421681944998,0.05458089668615984,0.002941073491824516,0.024734982332155476,0.006606370428627605,0.0025057130024337564,0.07108959635853399,0.0063577099709736535,0.028020115339397026,0.08315834672489021,0.12749936510715346,0.10909383884619561,0.12444322504421483,0.04678017194336341,0.0024391535611001697,0.02084467982205801,0.005495293624038793,0.03982621288921072,0.0029918946853070773,0.01903114186851211,0.006415490493409542,0.059574468085106386,0.004562242016076472,0.02877697841726619,0.009765170890490584,0.0017002638020219792,0.021432608622484566,0.0034515935475859156,0.010047224391880051,0.08023817818109508,0.12616145031756185,0.10603445852536447,0.12184818797630356,0.04970034048715855,0.003777068350691775,0.02390406014288915,0.008090330691950063
semseg-spunet-pheno4d-maize,0,Maize02,M02_0319_a,1133991,0.28328267018629477,7.73832093912263e-05,0.5664879571631983,0.010454783063251438,0.00054035068759625,0.0034317089910775567,0.0010718688032584811,0.07293409166945466,0.008711074018048093,0.04320113314447592,0.015281326719775539,0.005290165442230141,0.09175469646584497,0.012909273530389571,0.04054705901545956,0.2415882328199417,0.2786569578334726,0.259966249118518,0.27510607242477775,0.04169443736635305,0.004625712352822171,0.02331642106777674,0.00817659776151701,0.023310023310023312,0.0008528057308545113,0.007952286282306162,0.0018926847733509984,0.20643939393939395,0.012849138475797278,0.10892857142857143,0.028105418356063398,0.0009488611461642994,0.02094990171879671,0.002486792223218703,0.009587377677600616,0.16840796156158613,0.27643169808296886,0.22484224133085598,0.26828361862158756,0.11487470862470864,0.006850972103325895,0.0584404288554388,0.014999051564707199
semseg-spunet-pheno4d-maize,0,Maize02,M02_0321_a,1444663,0.15715144399303757,0.0,0.31430288798607514,0.0,0.0,0.0,0.0,0.20266013300665034,0.052005317970307996,0.22126929674099485,0.09496142047039137,0.0029557066250052782,0.05950938038836739,0.006700524620620865,0.025219722523522788,0.0558213774897124,0.13114878500788357,0.046516795622540144,0.10967073375784189,0.10133006650332517,0.026002658985153998,0.11063464837049743,0.047480710235195685,0.0,0.0,0.0,0.0,0.5626822157434402,0.0661893345428627,0.4417808219178082,0.14985696471796375,0.0007122768424193047,0.021365536460752437,0.002223355896842378,0.009436802908359942,-0.12418966387868255,0.12405677672160623,-0.06373896696586653,0.0822229616340557,0.2813411078717201,0.03309466727143135,0.2208904109589041,0.07492848235898188
semseg-spunet-pheno4d-maize,0,Maize02,M02_0324_a,1311008,0.2840304089192275,0.0,0.568060817838455,0.0,0.0,0.0,0.0,0.4521193092621664,0.0384939589772408,0.3042016806722689,0.09282838176080095,0.0006720020015133394,0.02525003661304889,0.001778021186750958,0.008639916766335522,0.05797075428814427,0.26478342943060706,0.13192956858309304,0.23761621803882702,0.2260596546310832,0.0192469794886204,0.15210084033613444,0.046414190880400476,0.0,0.0,0.0,0.0,0.5444234404536862,0.03827137886833913,0.34585987261146495,0.1007866273352999,0.0004035063096487588,0.016661988332641754,0.0011975518074641802,0.006205911786960873,0.011818688692384394,0.26489471948505794,0.11110047261349501,0.23363709525157753,0.2722117202268431,0.019135689434169566,0.17292993630573247,0.05039331366764995
semseg-spunet-pheno4d-maize,0,Maize02,M02_0325_a,1671990,0.21176779734341702,0.0,0.42353559468683405,0.0,0.0,0.0,0.0,0.25882352941176473,0.058767921852843866,0.195068359375,0.1158182439357704,0.0017673550679130855,0.029864413064671438,0.0038199989234385372,0.010867887965837117,0.08235603263753466,0.1823838364169951,0.11423361765591702,0.15385867537553183,0.12941176470588237,0.029383960926421933,0.0975341796875,0.0579091219678852,0.0,0.0,0.0,0.0,0.5034324942791762,0.06865450352127178,0.3596450256889304,0.1607549190202115,0.0005227303991052579,0.014522216041961973,0.0012805100508974335,0.004468328159857415,-0.0399484497961711,0.17744054558278113,0.031945284498951815,0.13139033783331128,0.2517162471395881,0.03432725176063589,0.1798225128444652,0.08037745951010575
semseg-spunet-pheno4d-maize,1,Maize01,M01_0313_a,1554168,0.9035082469952537,0.869235030700337,0.9377814632901703,0.5072975293332062,0.7697168025026756,0.5659615180184968,0.6789106666284042,0.0,0.678376660309813,0.04145454545454545,0.35099918984607076,0.008270019714728395,0.08313258283531767,0.017249743914428812,0.04058891960199927,0.6498594823286505,0.17946151558900936,0.5998002152587325,0.38855331875801624,0.2536487646666031,0.7240467314062443,0.3037080317365211,0.5149549282372374,0.5143519114429141,0.7301159493528735,0.5234651818641984,0.5631844413141274,0.0,0.678376660309813,0.04145454545454545,0.35099918984607076,0.004998816086806575,0.0359645804057219,0.009081386310875015,0.017505186054532072,0.6463322912737965,0.19926194216391047,0.6210483833358817,0.44641643141515464,0.2571759557214571,0.7042463048313432,0.2824598636593719,0.45709181558009904
semseg-spunet-pheno4d-maize,1,Maize01,M01_0315_a,1301557,0.9930978108513395,0.9928142292792431,0.993381392423436,0.591394744441236,0.9472724211471546,0.6966932725199544,0.8767868852459016,0.37971391417425226,0.9570971586276109,0.5508417508417508,0.8751369112814896,0.004201890504987488,0.06953517978851484,0.008962342794053583,0.0266388640681891,0.5075434815435954,0.04091302096395677,0.369330299170487,0.11713591258764389,0.4855543293077441,0.9521847898873828,0.6237675116808525,0.8759618982636956,0.5295857988165681,0.9581753699400758,0.7086063783311489,0.8870914493232089,0.37971391417425226,0.9570971586276109,0.5508417508417508,0.8751369112814896,0.001003413603860607,0.02428860203586935,0.0023871409396591927,0.008337706300991812,0.5384479543559293,0.035461546567496116,0.3633737462648896,0.1119836305489903,0.4546498564954102,0.9576362642838434,0.6297240645864499,0.8811141803023492
semseg-spunet-pheno4d-maize,1,Maize01,M01_0317_a,803846,0.9731274292899064,0.965059573066386,0.9811952855134266,0.47147147147147145,0.8605776937133331,0.5644225920322743,0.7488885039551937,0.22325581395348837,0.8125184181057347,0.263884430176565,0.5662667030269976,0.006264881581795518,0.08452862861791935,0.013090815902548498,0.03494450429559891,0.6257637865774265,0.1365793733803724,0.5589739181854867,0.31554982579881075,0.3473636427124799,0.836548055909534,0.41415351110441967,0.6575776034910956,0.459983831851253,0.847543733525042,0.55232331120656,0.7194637975130082,0.22325581395348837,0.8125184181057347,0.263884430176565,0.5662667030269976,0.003555407379025336,0.04310651542708429,0.007394451175971517,0.019272348186095346,0.6315076063875357,0.143096353474518,0.5650235585983439,0.3302621790199035,0.3416198229023707,0.8300310758153884,0.4081038706915625,0.6428652502700029
semseg-spunet-pheno4d-maize,1,Maize01,M01_0319_a,860826,0.9940924909598097,0.9937965713284825,0.9943884105911367,0.6187572590011614,0.9498505070431218,0.7750597497539716,0.9052913440828919,0.29053420805998126,0.9255464973667124,0.5209723546234509,0.8142214221422143,0.005468003986868426,0.07852225653035573,0.013205920824882148,0.03570756459493556,0.5394467574292383,0.05639398875489254,0.3460764387710984,0.13433610784725658,0.45464573353057136,0.9376985022049171,0.6480160521887113,0.8597563831125531,0.672719412019023,0.9561336393777098,0.7981927710843374,0.9157138190133943,0.29053420805998126,0.9255464973667124,0.5209723546234509,0.8142214221422143,0.0030470733922999538,0.04223269278576623,0.007054851967761197,0.01947780387674164,0.5124656809203075,0.05325242258759855,0.3345099281059155,0.12912487038200537,0.48162681003950214,0.9408400683722111,0.6595825628538942,0.8649676205778043
semseg-spunet-pheno4d-maize,1,Maize01,M01_0321_a,1114990,0.4301542291584469,0.47446350269291265,0.3858449556239812,0.6696428571428571,0.7896685577784414,0.7293632859231689,0.7798078502217113,0.23121869782971619,0.6668921530730576,0.3670045438657812,0.49513609118600765,0.0047874868832904335,0.0907174055372694,0.011964232863075006,0.03901380281437502,-0.020276548327839705,-0.2981261262673026,-0.11802968573602812,-0.2073177415454125,0.4504307774862866,0.7282803554257495,0.548183914894475,0.6374719707038594,0.7570977917981072,0.9856023143943217,0.8787878787878788,0.9692506645592356,0.4735042735042735,0.9764951397660497,0.7162346521145976,0.9217120907261752,0.0013856626516829747,0.04260845388747881,0.00401976699342595,0.017002843074825785,-0.18514680349274337,-0.5508944979217388,-0.36735703629279126,-0.5153271484842584,0.6153010326511903,0.9810487270801858,0.7975112654512382,0.9454813776427053
semseg-spunet-pheno4d-maize,1,Maize01,M01_0324_a,1214597,0.8632636460157286,0.8665908749723793,0.859936417059078,0.6768957646462085,0.9463798413736974,0.785990498287482,0.908379258517034,0.3693516699410609,0.8158973869921801,0.49201787994891444,0.7226492576603137,0.004475558559752741,0.0793275465030788,0.010634803148698704,0.0372172827695112,0.34013992872209386,-0.017874968167210126,0.22425945689753035,0.04774938792705474,0.5231237172936347,0.8811386141829387,0.6390041891181982,0.8155142580886738,0.6840358446730833,0.9480688088283025,0.7879691098767104,0.9014089989101666,0.3693516699410609,0.8237927880217611,0.49201787994891444,0.7242507387083158,0.0029540662458412133,0.05798466487238154,0.007367052610865991,0.02686899440719844,0.33656988870865645,-0.02266715240930317,0.22327015110291615,0.05043377720648734,0.5266937573070721,0.8859307984250318,0.6399934949128124,0.8128298688092412
semseg-spunet-pheno4d-maize,1,Maize01,M01_0325_a,1407956,0.958323621650948,0.9678884242031197,0.9487588190987762,0.5201793721973094,0.8851677423105995,0.7051263111242428,0.8264390838631019,0.44856146469049696,0.7982033096926714,0.6211745244003308,0.7484921201115506,0.003832506129452909,0.07616644270133442,0.0091679001332428,0.03174673072169869,0.4739532032070448,0.1166380956493126,0.2951732038886611,0.17085801966362169,0.48437041844390316,0.8416855260016354,0.6631504177622869,0.7874656019873263,0.46304347826086956,0.8705510512573863,0.6719969541214544,0.8022159484365845,0.44856146469049696,0.7982033096926714,0.6211745244003308,0.7484921201115506,0.0023857279630897558,0.049529246652594255,0.00594194704948166,0.021647693535877543,0.5025211501752647,0.12394644117591913,0.3117378823900553,0.1829695873768804,0.45580247147568326,0.8343771804750288,0.6465857392608927,0.7753540342740676
semseg-spunet-pheno4d-maize,1,Maize02,M02_0313_a,1729943,0.002060708860612433,0.004121417721224866,0.0,0.38382749326145554,0.02983035169963632,0.23814941221084565,0.06621867562648746,0.0,0.0,0.0,0.0,0.0018873454212075195,0.0731989435490071,0.005434283094876536,0.026666774570029184,-0.18985303777011533,-0.012854466989205726,-0.11701399724481039,-0.0310486289526313,0.19191374663072777,0.01491517584981816,0.11907470610542283,0.03310933781324373,0.44114002478314746,0.04630747642202134,0.35854981444476164,0.12256002763862497,0.0,0.0,0.0,0.0,0.0009358689852787057,0.017716190649056066,0.0020278124770584925,0.006695596328896386,-0.2185093035309613,-0.021093029350398237,-0.17721419836176838,-0.05921930495870006,0.22057001239157373,0.02315373821101067,0.17927490722238082,0.06128001381931249
semseg-spunet-pheno4d-maize,1,Maize02,M02_0315_a,1441265,0.1830150449131268,0.0030538209931608683,0.36297626883309275,0.24633581897660067,0.017567868078482356,0.11788337924701561,0.03872549019607843,0.006814814814814815,0.000396442360728075,0.0027814729713387353,0.0008820032979253748,0.003917392013266124,0.08916750215956122,0.00971507668610561,0.03474309027139353,0.05643972801741906,0.1740328896935216,0.12268261880394964,0.1632112981661249,0.12657531689570775,0.008982155219605216,0.060332426109177176,0.019803746747001905,0.29631920816579027,0.024621802402244014,0.15669819957277997,0.0553251090879707,0.010008703220191472,0.0005650133883607242,0.004144144144144144,0.001309869582550259,0.0022591265312069606,0.028956506957429757,0.004563352332846492,0.01289561600399649,0.029851089220135935,0.17042163701782445,0.10259387305466475,0.15469755557786632,0.15316395569299088,0.01259340789530237,0.08042117185846206,0.028317489335260477
semseg-spunet-pheno4d-maize,1,Maize02,M02_0317_a,861631,0.1384973099078547,0.002014873196466027,0.27497974661924335,0.38958470665787737,0.022235471539297863,0.18835412953060013,0.050051314439093705,0.0009970089730807576,3.573725966692874e-05,0.0003549875754348598,8.239947264337508e-05,0.0025057130024337564,0.07108959635853399,0.0063577099709736535,0.028020115339397026,-0.056793547907624364,0.1273617055083723,0.044142751354837195,0.11343045295198616,0.19529085781547906,0.011135604399482395,0.0943545585530175,0.02506685695586854,0.4036885245901639,0.0343333694357197,0.21325260679448368,0.07324399260628466,0.0011441647597254005,5.607581450120563e-05,0.00042735042735042735,0.0001246416552411816,0.0017002638020219792,0.021432608622484566,0.0034515935475859156,0.010047224391880051,-0.06391903476708996,0.12130258728274423,0.03165733129693764,0.10181299277709177,0.20241634467494465,0.017194722625110452,0.10683997861091706,0.036684317130762915
semseg-spunet-pheno4d-maize,1,Maize02,M02_0319_a,1133991,0.2692069458081118,0.0006412694962230314,0.5377726221200005,0.07573812580231065,0.004699073459526907,0.027703866019721395,0.009178593652769134,0.00035310734463276836,2.61882938326568e-05,0.00014486455164421265,5.04999495000505e-05,0.005290165442230141,0.09175469646584497,0.012909273530389571,0.04054705901545956,0.23116132923464006,0.266844314931432,0.25528258052242897,0.2645923990069772,0.03804561657347171,0.002362630876679782,0.013924365285682803,0.0046145468011345924,0.16465116279069766,0.007450749284391311,0.06278822277403334,0.01628185079569497,0.0011123470522803114,4.240882103477523e-05,0.00037835792659856227,9.350163627863488e-05,0.0009488611461642994,0.02094990171879671,0.002486792223218703,0.009587377677600616,0.1863251908866228,0.26546036675539875,0.23762365545779582,0.26101926959212496,0.08288175492148898,0.0037465790527130434,0.03158329035031595,0.008187676215986801
semseg-spunet-pheno4d-maize,1,Maize02,M02_0321_a,1444663,0.1373147574550566,0.0001740271559708717,0.27445548775414236,0.03935599284436494,0.003033230727750691,0.021934369602763387,0.00646211287157149,0.04550379198266522,0.0028003111456828536,0.0200445434298441,0.005893633939847514,0.0029557066250052782,0.05950938038836739,0.006700524620620865,0.025219722523522788,0.09488486504154153,0.13439798651833984,0.11632530093875287,0.13113688404934712,0.04242989241351508,0.0029167709367167722,0.020989456516303743,0.006177873405709502,0.09745293466223699,0.00439167208848406,0.04115359688917693,0.009994817502035982,0.1339001062699256,0.0041000943672513095,0.040842787682333875,0.00933471625425989,0.0007122768424193047,0.021365536460752437,0.002223355896842378,0.009436802908359942,0.021638236988975323,0.13306887422718894,0.0963165651693012,0.12764999057690868,0.11567652046608129,0.0042458832278676846,0.0409981922857554,0.009664766878147936
semseg-spunet-pheno4d-maize,1,Maize02,M02_0324_a,1311008,0.2387013262804046,1.9082148649937982e-05,0.4773835704121593,0.027522935779816515,0.0004888381945576015,0.007978723404255319,0.0013597733711048158,0.1488,0.0037749487972370587,0.05245346869712352,0.010134030728996404,0.0006720020015133394,0.02525003661304889,0.001778021186750958,0.008639916766335522,0.15053985839049636,0.2365694327845073,0.20848523022971518,0.232954424230354,0.08816146788990825,0.0021318934958973303,0.03021609605068942,0.005746902050050609,0.027522935779816515,0.0005516987724702312,0.008124576844955992,0.0014919806042521448,0.17988394584139264,0.004259802125320631,0.05969191270860077,0.011447562776957163,0.0004035063096487588,0.016661988332641754,0.0011975518074641802,0.006205911786960873,0.13499788546980002,0.23629557583150917,0.20479308150362624,0.23223155458979997,0.10370344081060458,0.002405750448895431,0.03390824477677838,0.006469771690604654
semseg-spunet-pheno4d-maize,1,Maize02,M02_0325_a,1671990,0.20609483258558603,6.852280069001373e-05,0.41212114237048203,0.07142857142857142,0.0020925366193908393,0.024696197569580556,0.00625,0.006719609040928528,0.0003473099267491791,0.002727498140342177,0.0009446114212108201,0.0017673550679130855,0.029864413064671438,0.0038199989234385372,0.010867887965837117,0.16702074235083605,0.204874909312516,0.19238298473062465,0.20249752687498063,0.039074090234749975,0.0012199232730700092,0.013711847854961367,0.0035973057106054103,0.07300115874855156,0.002595797280593325,0.029577464788732393,0.008445040214477211,0.013563501849568433,0.00045420761417127757,0.0052935514918190565,0.0014848812095032398,0.0005227303991052579,0.014522216041961973,0.0012805100508974335,0.004468328159857415,0.16281250228652602,0.20456983013820373,0.1886593244453103,0.2011298718735958,0.04328233029906,0.0015250024473823013,0.017435508140275724,0.0049649607119902255
